## Voici un spectre de photoluminescence, 
## première colonne: longueur d'onde (nm)г,
## seconde colonne: intensité (après soustraction du "dark"), en "coups".
## Les pics vers 800 nm sont la luminescence émise par des puits quantiques de GaAs dans AlGaAs."
## Le AlGaAs étant un semi conducteur utilisé dans la fabrication de diode qui émettent dans le rouge/# infrarouge sous l'effet d'un courant électrique (d'ou la présence d'un pic de valeur aux alentours de 800 nm)
## Les premières lignes du fichier correspondent au set-up du logiciel qui a enregistré les mesures. 
## OOIBase32 Version 2.0.2.2 Data File
## ++++++++++++++++++++++++++++++++++++
# Date: 10-31-2006, 14:09:55
# User: Valued Ocean Optics Customer
# Spectrometer Serial Number: U,SB2G7185
# Spectrometer Channel: Master
# Integration Time (msec): 10000
# Spectra Averaged: 1
# Boxcar Smoothing: 0
# Correct for Electrical Dark: Disabled
# Time Normalized: Disabled
# Dual-beam Reference: Disabled
# Reference Channel: Master
# Temperature: Not acquired
# Spectrometer Type: S2000
# ADC Type: USB2000
# Number of Pixels in File: 2048
# Graph Title: 
# >>>>>Begin Spectral Data<<<<<
880.21	-12.000
880.52	16.000
880.83	11.000
881.14	-4.000
881.45	10.000
881.76	9.000
882.06	11.000
882.37	-4.000
882.68	4.000
882.99	11.000
883.30	6.000
883.61	2.000
883.92	6.000
884.22	16.000
884.53	7.000
884.84	1.000
885.15	8.000
885.46	9.000
885.77	7.000
886.07	0.000
886.38	4.000
886.69	0.000
887.00	10.000
887.31	-1.000
887.61	8.000
887.92	1.000
888.23	5.000
888.54	6.000
888.84	-1.000
889.15	6.000
889.46	11.000
889.77	-17.000
890.07	3.000
890.38	-4.000
890.69	1.000
891.00	9.000
891.30	0.000
891.61	-1.000
891.92	14.000
892.22	6.000
892.53	2.000
892.84	-1.000
893.15	-3.000
893.45	7.000
893.76	5.000
894.07	1.000
894.37	5.000
894.68	5.000
894.99	7.000
895.29	4.000
895.60	1.000
895.90	0.000
896.21	-8.000
896.52	2.000
896.82	0.000
897.13	-4.000
897.44	10.000
897.74	-11.000
898.05	-2.000
898.35	6.000
898.66	-2.000
898.97	-6.000
899.27	8.000
899.58	6.000
899.88	2.000
900.19	-2.000
900.49	0.000
900.80	-18.000
901.10	1.000
901.41	7.000
901.72	3.000
902.02	-10.000
902.33	4.000
902.63	11.000
902.94	3.000
903.24	-4.000
903.55	-14.000
903.85	-3.000
904.16	7.000
904.46	0.000
904.77	8.000
905.07	-14.000
905.38	-1.000
905.68	7.000
905.98	7.000
906.29	-2.000
906.59	2.000
906.90	3.000
907.20	2.000
907.51	-11.000
907.81	-2.000
908.12	-7.000
908.42	5.000
908.72	-2.000
909.03	8.000
909.33	-3.000
909.64	5.000
909.94	-2.000
910.24	2.000
910.55	-3.000
910.85	-4.000
911.15	13.000
911.46	-4.000
911.76	0.000
912.06	10.000
912.37	11.000
912.67	1.000
912.97	-3.000
913.28	-11.000
913.58	2.000
913.88	0.000
914.19	0.000
914.49	4.000
914.79	1.000
915.10	7.000
915.40	-6.000
915.70	-3.000
916.00	0.000
916.31	-3.000
916.61	9.000
916.91	-11.000
917.21	4.000
917.52	11.000
917.82	-2.000
918.12	3.000
918.42	5.000
918.73	-3.000
919.03	4.000
919.33	1.000
919.63	6.000
919.94	-15.000
920.24	6.000
920.54	12.000
920.84	-6.000
921.14	-6.000
921.44	2.000
921.75	-8.000
922.05	-4.000
922.35	-10.000
922.65	-4.000
922.95	-4.000
923.25	-2.000
923.56	1.000
923.86	-6.000
924.16	0.000
924.46	9.000
924.76	-9.000
925.06	0.000
925.36	-4.000
925.66	8.000
925.96	-5.000
926.26	3.000
926.57	-2.000
926.87	2.000
927.17	8.000
927.47	0.000
927.77	3.000
928.07	1.000
928.37	4.000
928.67	-10.000
928.97	-3.000
929.27	-7.000
929.57	1.000
929.87	-1.000
930.17	0.000
930.47	-2.000
930.77	-6.000
931.07	-6.000
931.37	6.000
931.67	-7.000
931.97	4.000
932.27	-3.000
932.57	-4.000
932.87	-2.000
933.17	-7.000
933.47	-2.000
933.77	4.000
934.07	-9.000
934.37	-2.000
934.67	-3.000
934.97	-3.000
935.26	-16.000
935.56	-1.000
935.86	-17.000
936.16	3.000
936.46	8.000
936.76	5.000
937.06	-3.000
937.36	1.000
937.66	-8.000
937.95	5.000
938.25	-9.000
938.55	-4.000
938.85	-3.000
939.15	2.000
939.45	7.000
939.75	-10.000
940.04	0.000
940.34	-12.000
940.64	-8.000
940.94	1.000
941.24	-4.000
941.53	-4.000
941.83	2.000
942.13	-11.000
942.43	0.000
942.73	-6.000
943.02	-1.000
943.32	4.000
943.62	-2.000
943.92	-7.000
944.21	-5.000
944.51	-23.000
944.81	3.000
945.11	-4.000
945.40	-1.000
945.70	-8.000
946.00	-7.000
946.29	6.000
946.59	-5.000
946.89	-10.000
947.19	-7.000
947.48	1.000
947.78	-6.000
948.08	-5.000
948.37	-2.000
948.67	0.000
948.97	-2.000
949.26	-7.000
949.56	4.000
949.86	-1.000
950.15	-7.000
950.45	-3.000
950.74	-6.000
951.04	-5.000
951.34	6.000
951.63	-8.000
951.93	-3.000
952.22	-7.000
952.52	-1.000
952.82	-4.000
953.11	-8.000
953.41	-14.000
953.70	-5.000
954.00	-7.000
954.29	4.000
954.59	1.000
954.89	4.000
955.18	-7.000
955.48	-9.000
955.77	-7.000
956.07	1.000
956.36	7.000
956.66	-16.000
956.95	-12.000
957.25	0.000
957.54	-12.000
957.84	3.000
958.13	0.000
958.43	-5.000
958.72	3.000
959.02	-9.000
959.31	7.000
959.61	-6.000
959.90	-6.000
960.19	0.000
960.49	-3.000
960.78	3.000
961.08	-3.000
961.37	0.000
961.67	-6.000
961.96	-18.000
962.25	-2.000
962.55	-9.000
962.84	8.000
963.14	-14.000
963.43	2.000
963.72	1.000
964.02	4.000
964.31	-4.000
964.60	1.000
964.90	2.000
965.19	0.000
965.48	3.000
965.78	-5.000
966.07	-8.000
966.36	-6.000
966.66	-4.000
966.95	-25.000
967.24	4.000
967.54	0.000
967.83	-10.000
968.12	-1.000
968.41	4.000
968.71	7.000
969.00	7.000
969.29	8.000
969.59	-14.000
969.88	7.000
970.17	5.000
970.46	-14.000
970.76	3.000
971.05	-10.000
971.34	-10.000
971.63	7.000
971.92	-8.000
972.22	-4.000
972.51	2.000
972.80	-2.000
973.09	-4.000
973.38	-7.000
973.68	4.000
973.97	-1.000
974.26	-4.000
974.55	3.000
974.84	-10.000
975.13	-2.000
975.43	-2.000
975.72	-14.000
976.01	4.000
976.30	3.000
976.59	-3.000
976.88	-5.000
977.17	-12.000
977.46	9.000
977.75	3.000
978.05	-4.000
978.34	-6.000
978.63	-11.000
978.92	-1.000
979.21	-5.000
979.50	-2.000
979.79	4.000
980.08	6.000
980.37	4.000
980.66	-11.000
980.95	4.000
981.24	-4.000
981.53	-4.000
981.82	-1.000
982.11	1.000
982.40	0.000
982.69	3.000
982.98	0.000
983.27	-7.000
983.56	-2.000
983.85	2.000
984.14	-2.000
984.43	-2.000
984.72	4.000
985.01	3.000
985.30	6.000
985.59	2.000
985.88	-1.000
986.17	1.000
986.46	-7.000
986.75	-3.000
987.04	-2.000
987.32	-4.000
987.61	-11.000
987.90	-11.000
988.19	-4.000
988.48	-7.000
988.77	-5.000
989.06	1.000
989.35	-13.000
989.64	-7.000
989.92	-2.000
990.21	-14.000
990.50	-2.000
990.79	-12.000
991.08	7.000
991.37	0.000
991.65	-3.000
991.94	-2.000
992.23	7.000
992.52	7.000
992.81	-5.000
993.09	-13.000
993.38	-7.000
993.67	-3.000
993.96	2.000
994.24	3.000
994.53	1.000
994.82	2.000
995.11	2.000
995.39	-2.000
995.68	-19.000
995.97	10.000
996.26	-8.000
996.54	-3.000
996.83	-12.000
997.12	-13.000
997.41	7.000
997.69	-6.000
997.98	-1.000
998.27	1.000
998.55	-5.000
998.84	-5.000
999.13	-7.000
999.41	-11.000
999.70	-2.000
999.99	2.000
1000.27	6.000
1000.56	6.000
1000.84	5.000
1001.13	-7.000
1001.42	-9.000
1001.70	-5.000
1001.99	-10.000
1002.28	3.000
1002.56	10.000
1002.85	0.000
1003.13	3.000
1003.42	-4.000
1003.70	3.000
1003.99	-5.000
1004.28	-2.000
1004.56	0.000
1004.85	-9.000
1005.13	3.000
1005.42	-3.000
1005.70	-1.000
1005.99	-7.000
1006.27	-4.000
1006.56	-21.000
1006.84	5.000
1007.13	-8.000
1007.41	-7.000
1007.70	6.000
1007.98	7.000
1008.27	6.000
1008.55	-1.000
1008.84	2.000
1009.12	1.000
1009.41	-10.000
1009.69	-2.000
1009.98	-13.000
1010.26	-2.000
1010.54	-7.000
1010.83	-10.000
1011.11	-3.000
1011.40	-6.000
1011.68	-5.000
1011.97	-11.000
1012.25	-2.000
1012.53	2.000
1012.82	-5.000
1013.10	4.000
1013.38	5.000
1013.67	-5.000
1013.95	8.000
1014.24	-3.000
1014.52	-4.000
1014.80	13.000
1015.09	-2.000
1015.37	8.000
1015.65	2.000
1015.94	-1.000
1016.22	-3.000
1016.50	-2.000
1016.78	-6.000
1017.07	1.000
1017.35	-13.000
1017.63	2.000
1017.92	-4.000
1018.20	3.000
1018.48	-17.000
1018.76	-8.000
1019.05	-4.000
1019.33	-2.000
1019.61	-3.000
1019.89	4.000
1020.18	-1.000
1020.46	1.000
1020.74	-4.000
1021.02	1.000
1021.30	6.000
1021.59	4.000
1021.87	-12.000
1022.15	-1.000
1022.43	-7.000
1022.71	1.000
1023.00	-4.000
1023.28	4.000
1023.56	-7.000
1023.84	4.000
1024.12	7.000
# >>>>>End Spectral Data<<<<<
